title,content,nro_licitacion,tipo_variable,llm_response
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
90 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BRAZO PARA Asunción o sus PLAN DE
BARA DE REVERSION dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
61/86
91 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE ANILO DE Asunción o sus PLAN DE
BRONCE PARA NUCLEO DE dependencias, de ENTREGA
FRENO acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
92 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE JUEGO DE RELE Asunción o sus PLAN DE
CON BOBINA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
93 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE RELE NA,NB, 2IC, Asunción o sus PLAN DE
IP, IPA, PA. dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
94 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE AISLAMIENTO DE Asunción o sus PLAN DE
BAQUELITA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
95 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BUJE DE BRONCE Asunción o sus PLAN DE
PARA FRENO dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
62/86
96 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE LAVE Asunción o sus PLAN DE
INVERSORA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
97 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE RESISTENCIA Asunción o sus PLAN DE
TUBULAR 20 R-120 W dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
98 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE LAMINA Asunción o sus PLAN DE
CONTACTO DE PAVIMENTO dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
9 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE SUPLEMENTO Asunción o sus PLAN DE
COJINETE dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
10 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE FOCO PARA Asunción o sus PLAN DE
FOTOCELULA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
63/86
101 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE PERFIL DE GOMA Asunción o sus PLAN DE
PARA PUERTA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
102 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE ACRILICOS Asunción o sus PLAN DE
BLANCOS PARA CIELO RASO - dependencias, de ENTREGA
POR CADA M2.- acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
103 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE CONTACTOS Asunción o sus PLAN DE
PALANCA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
104 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE AMORTIGUADOR Asunción o sus PLAN DE
DE COJINETE dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
105 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BOBINA 303 G1 Asunción o sus PLAN DE
dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
64/86
106 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BOBINA 303 G12 Asunción o sus PLAN DE
dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
107 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BOBINA 303 G16 Asunción o sus PLAN DE
dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
108 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE SPAGUETI PARA Asunción o sus PLAN DE
AISLAMIENTO CABLE DE dependencias, de ENTREGA
CONTACTORES acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
109 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE RESISTENCIA Asunción o sus PLAN DE
BIMETAL 20 A. dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
10 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE GRAVADO DE Asunción o sus PLAN DE
BOTONES DE PANEL DE dependencias, de ENTREGA
CABINA acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
65/86
1 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE FUSIBLE DE Asunción o sus PLAN DE
VIDRIO 2 A. dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
12 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BOBINA YE Asunción o sus PLAN DE
3038G3 PARA CONTACTORA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
13 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE BOBINA D.R.E Asunción o sus PLAN DE
CONTACTOR DE COBRE dependencias, de ENTREGA
P/LAVE N°: 5,7 Y 10 acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
14 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE CARBON PARA Asunción o sus PLAN DE
SE30/SE03 MAQUINA dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
15 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE GUIADOR DE Asunción o sus PLAN DE
PUERTA PAVIMENTO dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
6/86
16 SERVICIO TECNICO DE Unidad 1 Municipalidad de ((**)) VER
PROVISION DE MATERIALES Asunción o sus PLAN DE
PARA REPARACION DE MOTOR dependencias, de ENTREGA
BOMBA HIDRAULICA DEL acuerdo a lo indicado DE LOS
ASCENSOR DEL C.P.J. en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
17 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE INTERUPTOR Asunción o sus PLAN DE
LIMITADOR DE PARADA, dependencias, de ENTREGA
REDUCION Y FIN DE CURSO. acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
18 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE MANGUERA Asunción o sus PLAN DE
HIDRAULICA POR METRO dependencias, de ENTREGA
INCLUYENDO TERMINALES DE acuerdo a lo indicado DE LOS
CONEXION. en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
19 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE FUSIBLES DIAZED Asunción o sus PLAN DE
HASTA 20 AMPER. dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
120 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE LAVE Asunción o sus PLAN DE
MINICONTACTORAS DEL dependencias, de ENTREGA
ASCENSOR HIDRAULICO acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
67/86
121 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE RELE CON Asunción o sus PLAN DE
BOBINA DEL ASCENSOR dependencias, de ENTREGA
HIDRAULICO acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
12 SERVICIO DE PROVISION Y Unidad 1 Municipalidad de ((**)) VER
MONTAJE DE PLACA Asunción o sus PLAN DE
SELECTORA DEL ASCENSOR dependencias, de ENTREGA
HIDRAULICO. acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
123 SERVICIO DE TECNICO DE MES 1 Municipalidad de ((**)) VER
ASCENSORES PERMANENTE DE Asunción o sus PLAN DE
LUNES A VIERNES 8 HORAS dependencias, de ENTREGA
DIARIAS Y SABADOS DE 7:0 A acuerdo a lo indicado DE LOS
12:0 HS. -VER ANEXO C DEL en la Orden de SERVICIOS.
PBC.- Servicio emitida por
la Direción de
Servicios
Administrativos.
124 MANO DE OBRA POR HORA Unidad 1 Municipalidad de ((**)) VER
HOMBRE Asunción o sus PLAN DE
dependencias, de ENTREGA
acuerdo a lo indicado DE LOS
en la Orden de SERVICIOS.
Servicio emitida por
la Direción de
Servicios
Administrativos.
((**)) PLAN DE ENTREGA DE LOS SERVICIOS.
Una vez recepcionada la Orden de Servicio emitida por la Direción de Servicios Administrativos, el oferente
deberá proceder de la siguiente manera:
En caso de avería o fala del sistema, el provedor deberá atender los requerimientos de la municipalidad
de Asunción, en un plazo no mayor de cuatro ((4)) horas.
El plazo de reparación no podrá sobrepasar las 48 ((cuarenta y ocho)) horas coridas, desde la recepción del
provedor de la orden de servicio; salvo situaciones debidamente justificadas.",359278,error_api,"{""error"":""Trying to keep the first 11392 tokens when context the overflows. However, the model is loaded with context length of only 4096 tokens, which is not enough. Try to load the model with a larger context length, or provide a shorter input""}"
Plan de entregas,"Plan de entregas
La entrega del almuerzo/cena escolar debe realizarse en cada institución educativa, todos los días coincidentes con el calendario
escolar:
Ítem Descripción Institución Direción Cantidad de Turno Días y Responsable
del bien educativa de entrega matriculados escolar horarios de de la
Distribución recepción
Servicio de Escuela Teritorio 10 Mañana Lunes a DIRECTOR/A
provision de Básica Social tres y Tarde viernes
almuerzo N° 7342 Tres Nacientes T.M. DE
escolar Nacientes 1:0 a
12:0
T.T. DE
12:0 a
13:0
Colonia
Servicio de Escuela 29 Mañana Lunes a DIRECTOR/A
Thompson
provision de Básica N° y Tarde viernes
almuerzo 5964 Virgen T.M. DE
escolar de Fátima 1:0 a
12:0
T.T. DE
12:0 a
13:0
Servicio de Escuela Rosado 260 Mañana Lunes a DIRECTOR/A
provision de N°3685 Virgen Guazu y Tarde viernes
almuerzo del Rosario T.M. DE
escolar 1:0 a
12:0
T.T. DE
12:0 a
13:0
28/46",439009,categórico,"{""tipo"": ""categórico"", ""confianza"": 0.9, ""explicacion"": ""El contenido se refiere a un plan de entregas con detalles sobre instituciones educativas y horarios, lo cual es una clasificación categórica.""}"
Plan de entregas,"Plan de entregas
La convocante es responsable por la corecta planificación del cronograma de entrega, utilizando para elo el siguiente esquema:
Ítem Descripción Institución Direción Turno Días y Responsable
del bien educativa de entrega escolar horarios de de la
Distribución recepción
Servicio de Escuela Teritorio Mañana Lunes a DIRECTOR/A
provisión de Básica Social tres y Tarde viernes
almuerzo N° 7342 Tres Nacientes T.M. DE
escolar Nacientes 1:0 a
12:0
T.T. DE
12:0 a
13:0
30/46
Servicio de Escuela Colonia Mañana Lunes a DIRECTOR/A
provisión de Básica N° Thompson y Tarde viernes
almuerzo 5964 Virgen T.M. DE
escolar de Fátima 1:0 a
12:0
T.T. DE
12:0 a
13:0
Servicio de Escuela Rosado Mañana Lunes a DIRECTOR/A
provisión de N°3685 Guazu y Tarde viernes
almuerzo Virgen del T.M. DE
escolar Rosario 1:0 a
12:0
T.T. DE
12:0 a
13:0
31/46
CONDICIONES CONTRACTUALES
Esta seción constituye las condiciones contactuales a ser adoptadas por las partes para la ejecución del contrato.",439009,categórico,"{""tipo"": ""categórico"", ""confianza"": 0.9, ""explicacion"": ""El contenido se trata de un plan de entregas con detalles organizativos y logísticos, no es una fecha ni un número, por lo que se clasifica como categórico.""}"
Plan de prestación de los servicios,"Plan de prestación de los servicios
La prestación de los servicios se realizará de acuerdo con el plan de prestaciòn, indicados en el presente apartado. Así mismo, de
los documentos de embarque y otros que deberá suministrar el provedor indicados a continuación:
Ítem 1
Descripción del bien: Mantenimiento y Reparación de sistema informatico de gestion municipal
Cantidad: 1
Unidad de medida: Unidad
Lugar de entrega de los bienes: Avda. Gaspar Rodríguez de Francia c/ Van Aaken- Municipalidad de Pdte. Franco.
Fecha(s) final(es) de entrega de los bienes: 5 días coridos contadas a partir de la solicitud de realización de los
servicios emitido por la Institución Municipal, dicho mantenimiento y actualización deberá realizarse una vez por cada mes",439008,texto libre,"{""tipo"": ""texto libre"", ""confianza"": 0.98, ""explicacion"": ""El contenido describe un plan de prestación de servicios relacionado con el mantenimiento y reparación de sistemas informáticos en una municipalidad, lo cual no se clasifica en tipos específicos como numérico o fecha, sino que es un texto detallado sobre los términos del servicio.""}"
Plan de prestación del servicio - horarios y lugar,"Plan de prestación del servicio - horarios y lugar
El plan de la prestación de los servicios se realizará de acuerdo a lo indicado en el presente apartado:
Plazo de Ejecución de los Servicios: Desde la suscripción del contrato por el término de 12 (doce) meses, con una cantidad
de 2 personales asignados, los mismos serán asignados a sus lugares de trabajo de acuerdo a la orden de servicio emitida
por el Administrador de Contrato de acuerdo a la necesidad Institucional.
EL SERVICIO DEBERÁ ABARCAR LAS SIGUIENTES DEPENDENCIAS:
29/51
EDIFICIO HUMAITA: Humaitá 37 e/Chile y Alberdi
Subsuelo: Estacionamiento, depósitos y archivo
Planta baja, oficinas y patio
Entrepiso, oficinas en pisos superiores
EDIFICIO ADYACENTE Humaitá esq. Alberdi
Oficinas
Archivo
Estacionamiento
EDIFICIO OFICINA Humaitá y Montevideo
Oficinas
HORARIOS DE SERVICIOS PARA EL EDIFICIO HUMAITA, EDIFICIO ADYACENTE Y EDIFICIO OFICINA Y CANTIDAD DE
PERSONAL REQUERIDO.
Para la cotización del servicio se deberá tener en cuenta:
En días hábiles en forma circunstancial y conforme requerimientos, el personal asignado deberá desempeñar sus
funciones acompañando traslado de valores a bancos de plaza.
Tiempo Función a Días Horario Lugar Arma Radio
desempeñar
Desde Hasta
12 horas Vigilante L a V 06:0 18:0 Edificio Sí Sí
hs hs Humaitá y
Adyacente /
Edificio
Oficina
12 horas Vigilante L a V 18:0 06:0 Edificio Sí Sí
hs hs Humaitá y
Adyacente /
Edificio
Oficina
12 horas Vigilante S, D y 06:0 18:0 Edificio Sí Sí
F hs hs Humaitá y
Adyacente /
Edificio
Oficina
12 horas Vigilante S, D y 18:0 06:0 Edificio Sí Sí
F hs hs Humaitá y
Adyacente /
Edificio
Oficina
SEDE SOCIAL: Avda. Santa Teresa esq. Dr. Cabalero
Control y vigilancia del aceso a las instalaciones.
30/51
Tiempo Función a Días Horario Lugar Arma Radio
desempeñar
Desde Hasta
12 horas Vigilante L a V 06:0 hs 18:0 SEDE Sí Sí
hs SOCIAL
12 horas Vigilante L a V 18:0 hs 06:0 SEDE Sí Sí
hs SOCIAL
12 horas Vigilante S, D y 06:0 hs 18:0 SEDE Sí Sí
F hs SOCIAL
12 horas Vigilante S, D y 18:0 hs 06:0 SEDE Sí Sí
F hs SOCIAL
EDIFICIO BOQUERON: Avda. Fernando de la Mora esq. Yvapovó
Control y vigilancia del aceso a las instalaciones.
Tiempo Función a Días Horario Lugar Arma Radio
desempeñar
Desde Hasta
12 horas Vigilante L a V 06:0 18:0 EDIFICIO Sí Sí
hs hs BOQUERON
12 horas Vigilante L a V 18:0 06:0 EDIFICIO Sí Sí
hs hs BOQUERON
12 horas Vigilante S, D y 06:0 18:0 EDIFICIO Sí Sí
F hs hs BOQUERON
12 horas Vigilante S, D y 18:0 06:0 EDIFICIO Sí Sí
F hs hs BOQUERON
EDIFICIO PARAPITI: O´Leary y Estrela.
Control y vigilancia del aceso a las instalaciones
Tiempo Función a Días Horario Lugar Arma Radio
desempeñar
Desde Hasta
31/51
12 horas Vigilante L a V 06:0 18:0 EDIFICIO Sí Sí
hs hs PARAPITÍ
12 horas Vigilante L a V 18:0 06:0 EDIFICIO Sí Sí
hs hs PARAPITÍ
12 horas Vigilante S, D y F 06:0 18:0 EDIFICIO Sí Sí
hs hs PARAPITÍ
12 horas Vigilante S, D y F 18:0 06:0 EDIFICIO Sí Sí
hs hs PARAPITÍ
Para la contratación del servicio de transporte de valores, la tripulación no podrá ser inferior a tres tripulantes.
Los vehículos utilizados para el servicio de transporte de valores deberán estar habilitados por el órgano de Aplicación y
Fiscalización de Empresas de Seguridad y Afines de la Policía Nacional verificados y certificados cada año. Para lo cual
deberán presentar copia del acta de fiscalización vigente de cada uno de los vehículos.
Ley N° 5424/15 QUE REGULA LA PRESTACIÓN DE SERVICIOS DE VIGILANCIA Y SEGURIDAD DE LAS PERSONAS Y BIENES
PATRIMONIALES EN EL ÁMBITO DE SEGURIDAD PRIVADA.
Art. 32. Clasificación de sistemas electrónicos de seguridad.
a) Sistema de detención y alarmas.
1. Intrusos
2. Robo
3. Asalto
4. Incendio
b) Sistemas de control de acesos.
c) Sistemas de vigilancia por circuito cerado de televisión (CTV).
d) Sistemas de antihurto.
Art. 3. Los sistemas de seguridad que se detalan en el título de la clasificación y tipos de sistemas de seguridad, serán
proveídos en forma exclusiva por las empresas de seguridad y los instaladores independientes (en los casos permitidos),
habilitados y reconocidos como tales en la especialización.
Para la contratación del servicio de transporte de valores, la tripulación no podrá ser inferior a tres tripulantes.
Los vehículos utilizados para el servicio de transporte de valores deberán estar habilitados por el órgano de Aplicación y
Fiscalización de Empresas de Seguridad y Afines de la Policía Nacional verificados y certificados cada año. Para lo cual deberán
presentar copia del acta de fiscalización vigente de cada uno de los vehículos.
“Ley N° 5424/15 QUE REGULA LA PRESTACIÓN DE SERVICIOS DE VIGILANCIA Y SEGURIDAD DE LAS PERSONAS Y BIENES
PATRIMONIALES EN EL ÁMBITO DE SEGURIDAD PRIVADA.
Art. 32. Clasificación de sistemas electrónicos de seguridad.
a) Sistema de detención y alarmas.
1. Intrusos
2. Robo
3. Asalto
4. Incendio
32/51
b) Sistemas de control de acesos.
c) Sistemas de vigilancia por circuito cerado de televisión (CTV).
d) Sistemas de antihurto.
Art. 3. Los sistemas de seguridad que se detalan en el título de la clasificación y tipos de sistemas de seguridad, serán proveídos
en forma exclusiva por las empresas de seguridad y los instaladores independientes (en los casos permitidos), habilitados y
reconocidos como tales en la especialización”.
1. El Provedor embalará los bienes en la forma necesaria para impedir que se dañen o deterioren durante el transporte al lugar de
destino final indicado en el contrato. El embalaje deberá ser adecuado para resistir, sin limitaciones, su manipulación brusca y
descuidada, su exposición a temperaturas extremas, la sal y las precipitaciones, y su almacenamiento en espacios abiertos. En el
tamaño y peso de los embalajes se tendrá en cuenta, cuando coresponda, la lejanía del lugar de destino final de los bienes y la
